thớ	tʰ ɤ ˧˥
thới	tʰ ɤ j ˧˥
thớt	tʰ ɤ t̚ ˧˥
thờ	tʰ ɤ ˨˩
thời	tʰ ɤ j ˨˩
thở	tʰ ɤ ˧˩˧
thợ	tʰ ɤ ˨˩ʔ
thụ	tʰ u ˨˩ʔ
thục	tʰ u k̚ ˨˩ʔ
thụt	tʰ u t̚ ˨˩ʔ
thụy	tʰ u j ˨˩ʔ
thủ	tʰ u ˧˩˧
thủi	tʰ u j ˧˩˧
thủng	tʰ u ŋ̚ ˧˩˧
thủy	tʰ u j ˧˩˧
thứ	tʰ ɯ ˧˥
thức	tʰ ɯ k̚ ˧˥
thừa	tʰ ɯ a ˨˩
thừng	tʰ ɯ ŋ̚ ˨˩
thử	tʰ ɯ ˧˩˧
thửa	tʰ ɯ a ˧˩˧
thự	tʰ ɯ ˨˩ʔ
thực	tʰ ɯ k̚ ˨˩ʔ
ti	t i ˧
tia	t i a ˧
tim	t i m ˧
tin	t i n ˧
tinh	t i ɲ̚ ˧
tivi	t i j ˧
tiêm	t i e m ˧
tiên	t i e n ˧
tiêu	t i e w ˧
tiếc	t i e k̚ ˧˥
tiến	t i e n ˧˥
tiếng	t i e ŋ̚ ˧˥
tiếp	t i e p̚ ˧˥
tiết	t i e t̚ ˧˥
tiếu	t i e w ˧˥
tiềm	t i e m ˨˩
tiền	t i e n ˨˩
tiều	t i e w ˨˩
tiểu	t i e w ˧˩˧
tiễn	t i e n ˧˥ʔ
tiệc	t i e k̚ ˨˩ʔ
tiệm	t i e m ˨˩ʔ
tiện	t i e n ˨˩ʔ
tiệp	t i e p̚ ˨˩ʔ
tiệt	t i e t̚ ˨˩ʔ
to	t ɔ ˧
toa	t ɔ a ˧
toan	t ɔ a n ˧
toi	t ɔ j ˧
toilet	t ɔ i ɛ t̚ ˧
tom	t ɔ m ˧
ton	t ɔ n ˧
top	t ɔ p̚ ˧
toà	t ɔ a ˨˩
toàn	t ɔ a n ˨˩
toác	t ɔ a k̚ ˧˥
toái	t ɔ a j ˧˥
toán	t ɔ a n ˧˥
toát	t ɔ a t̚ ˧˥
toạc	t ɔ a k̚ ˨˩ʔ
toại	t ɔ a j ˨˩ʔ
toả	t ɔ a ˧˩˧
toản	t ɔ a n ˧˩˧
tr	spn
tra	ʈ a ˧
trai	ʈ a j ˧
trang	ʈ a ŋ̚ ˧
tranh	ʈ a ɲ̚ ˧
trao	ʈ a w ˧
trau	ʈ a w ˧
tre	ʈ ɛ ˧
treo	ʈ ɛ w ˧
tri	ʈ i ˧
trinh	ʈ i ɲ̚ ˧
triết	ʈ i e t̚ ˧˥
triền	ʈ i e n ˨˩
triều	ʈ i e w ˨˩
triển	ʈ i e n ˧˩˧
triệt	ʈ i e t̚ ˨˩ʔ
triệu	ʈ i e w ˨˩ʔ
tro	ʈ ɔ ˧
trong	ʈ ɔ ŋ̚ ˧
tru	ʈ u ˧
trui	ʈ u j ˧
trung	ʈ u ŋ̚ ˧
truy	ʈ u j ˧
truyền	ʈ u i e n ˨˩
truyện	ʈ u i e n ˨˩ʔ
truồng	ʈ u o ŋ̚ ˨˩
trà	ʈ a ˨˩
tràm	ʈ a m ˨˩
tràn	ʈ a n ˨˩
tràng	ʈ a ŋ̚ ˨˩
trào	ʈ a w ˨˩
trá	ʈ a ˧˥
trác	ʈ a k̚ ˧˥
trách	ʈ a k̚ ˧˥
trái	ʈ a j ˧˥
trám	ʈ a m ˧˥
trán	ʈ a n ˧˥
tráng	ʈ a ŋ̚ ˧˥
tránh	ʈ a ɲ̚ ˧˥
tráo	ʈ a w ˧˥
trâm	ʈ ə m ˧
trân	ʈ ə n ˧
trâu	ʈ ə w ˧
trãi	ʈ a j ˧˥ʔ
trèo	ʈ ɛ w ˨˩
trên	ʈ e n ˧
trêu	ʈ e w ˧
trì	ʈ i ˨˩
trình	ʈ i ɲ̚ ˨˩
trìu	ʈ i w ˨˩
trí	ʈ i ˧˥
trích	ʈ i k̚ ˧˥
trò	ʈ ɔ ˨˩
tròn	ʈ ɔ n ˨˩
tròng	ʈ ɔ ŋ̚ ˨˩
tróc	ʈ ɔ k̚ ˧˥
trói	ʈ ɔ j ˧˥
trót	ʈ ɔ t̚ ˧˥
trôi	ʈ o j ˧
trông	ʈ o ŋ̚ ˧
trù	ʈ u ˨˩
trùm	ʈ u m ˨˩
trùng	ʈ u ŋ̚ ˨˩
trú	ʈ u ˧˥
trúc	ʈ u k̚ ˧˥
trúng	ʈ u ŋ̚ ˧˥
trút	ʈ u t̚ ˧˥
trăm	ʈ ɐ m ˧
trăn	ʈ ɐ n ˧
trăng	ʈ ɐ ŋ̚ ˧
trĩ	ʈ i ˧˥ʔ
trơ	ʈ ɤ ˧
trơn	ʈ ɤ n ˧
trưa	ʈ ɯ a ˧
trưng	ʈ ɯ ŋ̚ ˧
trương	ʈ ɯ ɤ ŋ̚ ˧
trước	ʈ ɯ ɤ k̚ ˧˥
trướng	ʈ ɯ ɤ ŋ̚ ˧˥
trườn	ʈ ɯ ɤ n ˨˩
trường	ʈ ɯ ɤ ŋ̚ ˨˩
trưởng	ʈ ɯ ɤ ŋ̚ ˧˩˧
trượt	ʈ ɯ ɤ t̚ ˨˩ʔ
trạch	ʈ a k̚ ˨˩ʔ
trại	ʈ a j ˨˩ʔ
trạm	ʈ a m ˨˩ʔ
trạng	ʈ a ŋ̚ ˨˩ʔ
trả	ʈ a ˧˩˧
trải	ʈ a j ˧˩˧
trảng	ʈ a ŋ̚ ˧˩˧
trấn	ʈ ə n ˧˥
trầm	ʈ ə m ˨˩
trần	ʈ ə n ˨˩
trầu	ʈ ə w ˨˩
trầy	ʈ ə j ˨˩
trẩy	ʈ ə j ˧˩˧
trận	ʈ ə n ˨˩ʔ
trật	ʈ ə t̚ ˨˩ʔ
trắc	ʈ ɐ k̚ ˧˥
trắng	ʈ ɐ ŋ̚ ˧˥
trằn	ʈ ɐ n ˨˩
trặc	ʈ ɐ k̚ ˨˩ʔ
trẹo	ʈ ɛ w ˨˩ʔ
trẻ	ʈ ɛ ˧˩˧
trẻo	ʈ ɛ w ˧˩˧
trẽn	ʈ ɛ n ˧˥ʔ
trễ	ʈ e ˧˥ʔ
trệ	ʈ e ˨˩ʔ
trệt	ʈ e t̚ ˨˩ʔ
trỉa	ʈ i a ˧˩˧
trị	ʈ i ˨˩ʔ
trịnh	ʈ i ɲ̚ ˨˩ʔ
trọ	ʈ ɔ ˨˩ʔ
trọc	ʈ ɔ k̚ ˨˩ʔ
trọi	ʈ ɔ j ˨˩ʔ
trọn	ʈ ɔ n ˨˩ʔ
trọng	ʈ ɔ ŋ̚ ˨˩ʔ
trọt	ʈ ɔ t̚ ˨˩ʔ
trỏ	ʈ ɔ ˧˩˧
trối	ʈ o j ˧˥
trốn	ʈ o n ˧˥
trống	ʈ o ŋ̚ ˧˥
trồ	ʈ o ˨˩
trồi	ʈ o j ˨˩
trồng	ʈ o ŋ̚ ˨˩
trổ	ʈ o ˧˩˧
trỗi	ʈ o j ˧˥ʔ
trội	ʈ o j ˨˩ʔ
trộm	ʈ o m ˨˩ʔ
trộn	ʈ o n ˨˩ʔ
trớ	ʈ ɤ ˧˥
trớn	ʈ ɤ n ˧˥
trời	ʈ ɤ j ˨˩
trở	ʈ ɤ ˧˩˧
trợ	ʈ ɤ ˨˩ʔ
trợn	ʈ ɤ n ˨˩ʔ
trụ	ʈ u ˨˩ʔ
trục	ʈ u k̚ ˨˩ʔ
trụi	ʈ u j ˨˩ʔ
trụy	ʈ u j ˨˩ʔ
trứ	ʈ ɯ ˧˥
trứng	ʈ ɯ ŋ̚ ˧˥
trừ	ʈ ɯ ˨˩
trừng	ʈ ɯ ŋ̚ ˨˩
trữ	ʈ ɯ ˧˥ʔ
trực	ʈ ɯ k̚ ˨˩ʔ
ts	spn
tu	t u ˧
tua	t u a ˧
tui	t u j ˧
tung	t u ŋ̚ ˧
tuy	t u j ˧
tuyên	t u i e n ˧
tuyến	t u i e n ˧˥
tuyết	t u i e t̚ ˧˥
tuyền	t u i e n ˨˩
tuyển	t u i e n ˧˩˧
tuyệt	t u i e t̚ ˨˩ʔ
tuân	t u ə n ˧
tuông	t u o ŋ̚ ˧
tuý	t u j ˧˥
tuýp	t u i p̚ ˧˥
tuýt	t u i t̚ ˧˥
tuấn	t u ə n ˧˥
tuất	t u ə t̚ ˧˥
tuần	t u ə n ˨˩
tuệ	t u e ˨˩ʔ
tuốt	t u o t̚ ˧˥
tuồn	t u o n ˨˩
tuồng	t u o ŋ̚ ˨˩
tuổi	t u o j ˧˩˧
tuộc	t u o k̚ ˨˩ʔ
tuột	t u o t̚ ˨˩ʔ
tuỳ	t u j ˨˩
tuỵ	t u j ˨˩ʔ
ty	t i ˧
tà	t a ˨˩
tài	t a j ˨˩
tàn	t a n ˨˩
tàng	t a ŋ̚ ˨˩
tành	t a ɲ̚ ˨˩
tào	t a w ˨˩
tàu	t a w ˨˩
tày	t a j ˨˩
tá	t a ˧˥
tác	t a k̚ ˧˥
tách	t a k̚ ˧˥
tái	t a j ˧˥
tám	t a m ˧˥
tán	t a n ˧˥
táng	t a ŋ̚ ˧˥
táo	t a w ˧˥
táp	t a p̚ ˧˥
tát	t a t̚ ˧˥
tâm	t ə m ˧
tân	t ə n ˧
tâng	t ə ŋ̚ ˧
tây	t ə j ˧
tã	t a ˧˥ʔ
té	t ɛ ˧˥
tê	t e ˧
tên	t e n ˧
tì	t i ˨˩
tìm	t i m ˨˩
tình	t i ɲ̚ ˨˩
tí	t i ˧˥
tía	t i a ˧˥
tích	t i k̚ ˧˥
tím	t i m ˧˥
tín	t i n ˧˥
tính	t i ɲ̚ ˧˥
tít	t i t̚ ˧˥
tíu	t i w ˧˥
tò	t ɔ ˨˩
tòa	t ɔ a ˨˩
tòi	t ɔ j ˨˩
tòng	t ɔ ŋ̚ ˨˩
tóc	t ɔ k̚ ˧˥
tóm	t ɔ m ˧˥
tóp	t ɔ p̚ ˧˥
tót	t ɔ t̚ ˧˥
tô	t o ˧
tôi	t o j ˧
tôm	t o m ˧
tôn	t o n ˧
tông	t o ŋ̚ ˧
tù	t u ˨˩
tùng	t u ŋ̚ ˨˩
tùy	t u j ˨˩
tú	t u ˧˥
túa	t u a ˧˥
túc	t u k̚ ˧˥
túi	t u j ˧˥
túm	t u m ˧˥
túng	t u ŋ̚ ˧˥
túp	t u p̚ ˧˥
tút	t u t̚ ˧˥
túy	t u j ˧˥
tý	t i ˧˥
tăm	t ɐ m ˧
tăn	t ɐ n ˧
tăng	t ɐ ŋ̚ ˧
tĩnh	t i ɲ̚ ˧˥ʔ
tĩu	t i w ˧˥ʔ
tơ	t ɤ ˧
tơi	t ɤ j ˧
tư	t ɯ ˧
tưng	t ɯ ŋ̚ ˧
tươi	t ɯ ɤ j ˧
tươm	t ɯ ɤ m ˧
tương	t ɯ ɤ ŋ̚ ˧
tước	t ɯ ɤ k̚ ˧˥
tưới	t ɯ ɤ j ˧˥
tướng	t ɯ ɤ ŋ̚ ˧˥
tường	t ɯ ɤ ŋ̚ ˨˩
tưởng	t ɯ ɤ ŋ̚ ˧˩˧
tược	t ɯ ɤ k̚ ˨˩ʔ
tượng	t ɯ ɤ ŋ̚ ˨˩ʔ
tạ	t a ˨˩ʔ
tạc	t a k̚ ˨˩ʔ
tại	t a j ˨˩ʔ
tạm	t a m ˨˩ʔ
tạng	t a ŋ̚ ˨˩ʔ
tạo	t a w ˨˩ʔ
tạp	t a p̚ ˨˩ʔ
tạt	t a t̚ ˨˩ʔ
tả	t a ˧˩˧
tải	t a j ˧˩˧
tản	t a n ˧˩˧
tảng	t a ŋ̚ ˧˩˧
tảo	t a w ˧˩˧
tấc	t ə k̚ ˧˥
tấm	t ə m ˧˥
tấn	t ə n ˧˥
tấp	t ə p̚ ˧˥
tất	t ə t̚ ˧˥
tấu	t ə w ˧˥
tấy	t ə j ˧˥
tầm	t ə m ˨˩
tần	t ə n ˨˩
tầng	t ə ŋ̚ ˨˩
tẩm	t ə m ˧˩˧
tẩu	t ə w ˧˩˧
tẩy	t ə j ˧˩˧
tậm	t ə m ˨˩ʔ
tận	t ə n ˨˩ʔ
tập	t ə p̚ ˨˩ʔ
tật	t ə t̚ ˨˩ʔ
tậu	t ə w ˨˩ʔ
tắc	t ɐ k̚ ˧˥
tắm	t ɐ m ˧˥
tắn	t ɐ n ˧˥
tắp	t ɐ p̚ ˧˥
tắt	t ɐ t̚ ˧˥
tằm	t ɐ m ˨˩
tằn	t ɐ n ˨˩
tặc	t ɐ k̚ ˨˩ʔ
tặn	t ɐ n ˨˩ʔ
tặng	t ɐ ŋ̚ ˨˩ʔ
tẻ	t ɛ ˧˩˧
tế	t e ˧˥
tết	t e t̚ ˧˥
tếu	t e w ˧˥
tề	t e ˨˩
tệ	t e ˨˩ʔ
tỉ	t i ˧˩˧
tỉa	t i a ˧˩˧
tỉnh	t i ɲ̚ ˧˩˧
tị	t i ˨˩ʔ
tịch	t i k̚ ˨˩ʔ
tịnh	t i ɲ̚ ˨˩ʔ
tọa	t ɔ a ˨˩ʔ
tỏ	t ɔ ˧˩˧
tỏa	t ɔ a ˧˩˧
tỏi	t ɔ j ˧˩˧
tố	t o ˧˥
tốc	t o k̚ ˧˥
tối	t o j ˧˥
tốn	t o n ˧˥
tống	t o ŋ̚ ˧˥
tốp	t o p̚ ˧˥
tốt	t o t̚ ˧˥
tồi	t o j ˨˩
tồn	t o n ˨˩
tổ	t o ˧˩˧
tổn	t o n ˧˩˧
tổng	t o ŋ̚ ˧˩˧
tộc	t o k̚ ˨˩ʔ
tội	t o j ˨˩ʔ
tột	t o t̚ ˨˩ʔ
tớ	t ɤ ˧˥
tới	t ɤ j ˧˥
tờ	t ɤ ˨˩
tởm	t ɤ m ˧˩˧
tợn	t ɤ n ˨˩ʔ
tụ	t u ˨˩ʔ
tục	t u k̚ ˨˩ʔ
tụi	t u j ˨˩ʔ
tụng	t u ŋ̚ ˨˩ʔ
tụt	t u t̚ ˨˩ʔ
tụy	t u j ˨˩ʔ
tủ	t u ˧˩˧
tủa	t u a ˧˩˧
tủi	t u j ˧˩˧
tủy	t u j ˧˩˧
tứ	t ɯ ˧˥
tức	t ɯ k̚ ˧˥
từ	t ɯ ˨˩
từng	t ɯ ŋ̚ ˨˩
tử	t ɯ ˧˩˧
tửng	t ɯ ŋ̚ ˧˩˧
tửu	t ɯ w ˧˩˧
tự	t ɯ ˨˩ʔ
tựa	t ɯ a ˨˩ʔ
tựu	t ɯ w ˨˩ʔ
tỳ	t i ˨˩
tỵ	t i ˨˩ʔ
tỷ	t i ˧˩˧
u	u ˧
um	u m ˧
ung	u ŋ̚ ˧
usd	u ˧
uy	u j ˧
uyên	u i e n ˧
uyển	u i e n ˧˩˧
uất	u ə t̚ ˧˥
uẩn	u ə n ˧˩˧
uế	u e ˧˥
uể	u e ˧˩˧
uốn	u o n ˧˥
uống	u o ŋ̚ ˧˥
uổng	u o ŋ̚ ˧˩˧
uỷ	u j ˧˩˧
v	spn
va	v a ˧
vai	v a j ˧
vali	v a j ˧
van	v a n ˧
vang	v a ŋ̚ ˧
vay	v a j ˧
ve	v ɛ ˧
ven	v ɛ n ˧
veo	v ɛ w ˧
vi	v i ˧
video	v i ɛ w ˧
vin	v i n ˧
vinh	v i ɲ̚ ˧
virus	v i u ˧
visa	v i a ˧
viêm	v i e m ˧
viên	v i e n ˧
viếng	v i e ŋ̚ ˧˥
viết	v i e t̚ ˧˥
viền	v i e n ˨˩
viễn	v i e n ˧˥ʔ
việc	v i e k̚ ˨˩ʔ
viện	v i e n ˨˩ʔ
việt	v i e t̚ ˨˩ʔ
vo	v ɔ ˧
voan	v ɔ a n ˧
voi	v ɔ j ˧
von	v ɔ n ˧
vong	v ɔ ŋ̚ ˧
voọc	v ɔ ɔ k̚ ˨˩ʔ
vu	v u ˧
vua	v u a ˧
vui	v u j ˧
vun	v u n ˧
vung	v u ŋ̚ ˧
vuông	v u o ŋ̚ ˧
vuốt	v u o t̚ ˧˥
vy	v i ˧
và	v a ˨˩
vài	v a j ˨˩
vàm	v a m ˨˩
vàn	v a n ˨˩
vàng	v a ŋ̚ ˨˩
vành	v a ɲ̚ ˨˩
vào	v a w ˨˩
vá	v a ˧˥
vác	v a k̚ ˧˥
vách	v a k̚ ˧˥
vái	v a j ˧˥
ván	v a n ˧˥
váng	v a ŋ̚ ˧˥
vánh	v a ɲ̚ ˧˥
vát	v a t̚ ˧˥
váy	v a j ˧˥
vân	v ə n ˧
vâng	v ə ŋ̚ ˧
vây	v ə j ˧
vã	v a ˧˥ʔ
vãi	v a j ˧˥ʔ
vãn	v a n ˧˥ʔ
vãng	v a ŋ̚ ˧˥ʔ
vãnh	v a ɲ̚ ˧˥ʔ
vèo	v ɛ w ˨˩
vé	v ɛ ˧˥
vén	v ɛ n ˧˥
véo	v ɛ w ˧˥
vét	v ɛ t̚ ˧˥
vênh	v e ɲ̚ ˧
vì	v i ˨˩
ví	v i ˧˥
vía	v i a ˧˥
vít	v i t̚ ˧˥
víu	v i w ˧˥
vò	v ɔ ˨˩
vòi	v ɔ j ˨˩
vòm	v ɔ m ˨˩
vòng	v ɔ ŋ̚ ˨˩
vó	v ɔ ˧˥
vóc	v ɔ k̚ ˧˥
vón	v ɔ n ˧˥
vót	v ɔ t̚ ˧˥
vô	v o ˧
vôi	v o j ˧
vông	v o ŋ̚ ˧
võ	v ɔ ˧˥ʔ
võng	v ɔ ŋ̚ ˧˥ʔ
vùi	v u j ˨˩
vùng	v u ŋ̚ ˨˩
vú	v u ˧˥
vút	v u t̚ ˧˥
văn	v ɐ n ˧
văng	v ɐ ŋ̚ ˧
vĩ	v i ˧˥ʔ
vĩnh	v i ɲ̚ ˧˥ʔ
vũ	v u ˧˥ʔ
vũng	v u ŋ̚ ˧˥ʔ
vơ	v ɤ ˧
vơi	v ɤ j ˧
vươn	v ɯ ɤ n ˧
vương	v ɯ ɤ ŋ̚ ˧
vướng	v ɯ ɤ ŋ̚ ˧˥
vườn	v ɯ ɤ n ˨˩
vượng	v ɯ ɤ ŋ̚ ˨˩ʔ
vượt	v ɯ ɤ t̚ ˨˩ʔ
vạ	v a ˨˩ʔ
vạc	v a k̚ ˨˩ʔ
vạch	v a k̚ ˨˩ʔ
vạn	v a n ˨˩ʔ
vạt	v a t̚ ˨˩ʔ
vả	v a ˧˩˧
vải	v a j ˧˩˧
vảy	v a j ˧˩˧
vấn	v ə n ˧˥
vấp	v ə p̚ ˧˥
vất	v ə t̚ ˧˥
vấy	v ə j ˧˥
vầng	v ə ŋ̚ ˨˩
vẩn	v ə n ˧˩˧
vẩy	v ə j ˧˩˧
vẫn	v ə n ˧˥ʔ
vẫy	v ə j ˧˥ʔ
vận	v ə n ˨˩ʔ
vật	v ə t̚ ˨˩ʔ
vậy	v ə j ˨˩ʔ
vắc	v ɐ k̚ ˧˥
vắn	v ɐ n ˧˥
vắng	v ɐ ŋ̚ ˧˥
vắt	v ɐ t̚ ˧˥
vằng	v ɐ ŋ̚ ˨˩
vẳng	v ɐ ŋ̚ ˧˩˧
vặn	v ɐ n ˨˩ʔ
vặt	v ɐ t̚ ˨˩ʔ
vẹn	v ɛ n ˨˩ʔ
vẹo	v ɛ w ˨˩ʔ
vẹt	v ɛ t̚ ˨˩ʔ
vẻ	v ɛ ˧˩˧
vẽ	v ɛ ˧˥ʔ
vế	v e ˧˥
vết	v e t̚ ˧˥
về	v e ˨˩
vệ	v e ˨˩ʔ
vệt	v e t̚ ˨˩ʔ
vỉa	v i a ˧˩˧
vị	v i ˨˩ʔ
vịn	v i n ˨˩ʔ
vịnh	v i ɲ̚ ˨˩ʔ
vịt	v i t̚ ˨˩ʔ
vọng	v ɔ ŋ̚ ˨˩ʔ
vọt	v ɔ t̚ ˨˩ʔ
vỏ	v ɔ ˧˩˧
vố	v o ˧˥
vối	v o j ˧˥
vốn	v o n ˧˥
vồ	v o ˨˩
vồn	v o n ˨˩
vồng	v o ŋ̚ ˨˩
vỗ	v o ˧˥ʔ
vội	v o j ˨˩ʔ
vớ	v ɤ ˧˥
với	v ɤ j ˧˥
vớt	v ɤ t̚ ˧˥
vờ	v ɤ ˨˩
vời	v ɤ j ˨˩
vở	v ɤ ˧˩˧
vỡ	v ɤ ˧˥ʔ
vợ	v ɤ ˨˩ʔ
vợi	v ɤ j ˨˩ʔ
vợt	v ɤ t̚ ˨˩ʔ
vụ	v u ˨˩ʔ
vụn	v u n ˨˩ʔ
vụng	v u ŋ̚ ˨˩ʔ
vụt	v u t̚ ˨˩ʔ
vức	v ɯ k̚ ˧˥
vứt	v ɯ t̚ ˧˥
vừa	v ɯ a ˨˩
vừng	v ɯ ŋ̚ ˨˩
vữa	v ɯ a ˧˥ʔ
vững	v ɯ ŋ̚ ˧˥ʔ
vực	v ɯ k̚ ˨˩ʔ
vựng	v ɯ ŋ̚ ˨˩ʔ
x	spn
xa	s a ˧
xanh	s a ɲ̚ ˧
xao	s a w ˧
xay	s a j ˧
xe	s ɛ ˧
xem	s ɛ m ˧
xen	s ɛ n ˧
xhcn	spn
xi	s i ˧
xin	s i n ˧
xinh	s i ɲ̚ ˧
xiêm	s i e m ˧
xiên	s i e n ˧
xiêu	s i e w ˧
xiếc	s i e k̚ ˧˥
xiết	s i e t̚ ˧˥
xo	s ɔ ˧
xoa	s ɔ a ˧
xoan	s ɔ a n ˧
xoang	s ɔ a ŋ̚ ˧
xoay	s ɔ a j ˧
xong	s ɔ ŋ̚ ˧
xoong	s ɔ ɔ ŋ̚ ˧
xoài	s ɔ a j ˨˩
xoàng	s ɔ a ŋ̚ ˨˩
xoá	s ɔ a ˧˥
xoáy	s ɔ a j ˧˥
xoăn	s ɔ ɐ n ˧
xoạc	s ɔ a k̚ ˨˩ʔ
xoắn	s ɔ ɐ n ˧˥
xu	s u ˧
xua	s u a ˧
xui	s u j ˧
xung	s u ŋ̚ ˧
xuyên	s u i e n ˧
xuyến	s u i e n ˧˥
xuân	s u ə n ˧
xuê	s u e ˧
xuôi	s u o j ˧
xuýt	s u i t̚ ˧˥
xuất	s u ə t̚ ˧˥
xuẩn	s u ə n ˧˩˧
xuể	s u e ˧˩˧
xuống	s u o ŋ̚ ˧˥
xuồng	s u o ŋ̚ ˨˩
xà	s a ˨˩
xài	s a j ˨˩
xào	s a w ˨˩
xá	s a ˧˥
xác	s a k̚ ˧˥
xách	s a k̚ ˧˥
xám	s a m ˧˥
xát	s a t̚ ˧˥
xâm	s ə m ˧
xâu	s ə w ˧
xây	s ə j ˧
xã	s a ˧˥ʔ
xèo	s ɛ w ˨˩
xé	s ɛ ˧˥
xém	s ɛ m ˧˥
xén	s ɛ n ˧˥
xéo	s ɛ w ˧˥
xét	s ɛ t̚ ˧˥
xê	s e ˧
xì	s i ˨˩
xí	s i ˧˥
xích	s i k̚ ˧˥
xít	s i t̚ ˧˥
xíu	s i w ˧˥
xòe	s ɔ ɛ ˨˩
xóa	s ɔ a ˧˥
xóc	s ɔ k̚ ˧˥
xói	s ɔ j ˧˥
xóm	s ɔ m ˧˥
xót	s ɔ t̚ ˧˥
xô	s o ˧
xôi	s o j ˧
xôn	s o n ˧
xông	s o ŋ̚ ˧
xõa	s ɔ a ˧˥ʔ
xù	s u ˨˩
xùm	s u m ˨˩
xú	s u ˧˥
xúc	s u k̚ ˧˥
xúy	s u j ˧˥
xăm	s ɐ m ˧
xăng	s ɐ ŋ̚ ˧
xơ	s ɤ ˧
xưa	s ɯ a ˧
xưanh	s ɯ a ɲ̚ ˧
xưng	s ɯ ŋ̚ ˧
xương	s ɯ ɤ ŋ̚ ˧
xước	s ɯ ɤ k̚ ˧˥
xướng	s ɯ ɤ ŋ̚ ˧˥
xưởng	s ɯ ɤ ŋ̚ ˧˩˧
xạ	s a ˨˩ʔ
xạo	s a w ˨˩ʔ
xả	s a ˧˩˧
xảo	s a w ˧˩˧
xảy	s a j ˧˩˧
xấp	s ə p̚ ˧˥
xấu	s ə w ˧˥
xẩy	s ə j ˧˩˧
xập	s ə p̚ ˨˩ʔ
xắn	s ɐ n ˧˥
xắt	s ɐ t̚ ˧˥
xẹp	s ɛ p̚ ˨˩ʔ
xẻ	s ɛ ˧˩˧
xẻng	s ɛ ŋ̚ ˧˩˧
xẻo	s ɛ w ˧˩˧
xế	s e ˧˥
xếch	s e k̚ ˧˥
xếp	s e p̚ ˧˥
xệ	s e ˨˩ʔ
xỉ	s i ˧˩˧
xỉa	s i a ˧˩˧
xỉn	s i n ˧˩˧
xỉu	s i w ˧˩˧
xị	s i ˨˩ʔ
xịn	s i n ˨˩ʔ
xịt	s i t̚ ˨˩ʔ
xỏ	s ɔ ˧˩˧
xối	s o j ˧˥
xốp	s o p̚ ˧˥
xổ	s o ˧˩˧
xổm	s o m ˧˩˧
xộn	s o n ˨˩ʔ
xụp	s u p̚ ˨˩ʔ
xứ	s ɯ ˧˥
xứng	s ɯ ŋ̚ ˧˥
xử	s ɯ ˧˩˧
y	i ˧
yoga	i ɔ a ˧
yên	i e n ˧
yêu	i e w ˧
yếm	i e m ˧˥
yến	i e n ˧˥
yết	i e t̚ ˧˥
yếu	i e w ˧˥
yểm	i e m ˧˩˧
yểu	i e w ˧˩˧
à	a ˨˩
ào	a w ˨˩
á	a ˧˥
ác	a k̚ ˧˥
ách	a k̚ ˧˥
ái	a j ˧˥
ám	a m ˧˥
án	a n ˧˥
áng	a ŋ̚ ˧˥
ánh	a ɲ̚ ˧˥
áo	a w ˧˥
áp	a p̚ ˧˥
át	a t̚ ˧˥
âm	ə m ˧
ân	ə n ˧
âu	ə w ˧
ã	a ˧˥ʔ
én	ɛ n ˧˥
éo	ɛ w ˧˥
ép	ɛ p̚ ˧˥
ê	e ˧
êm	e m ˧
ì	i ˨˩
ình	i ɲ̚ ˨˩
ích	i k̚ ˧˥
ín	i n ˧˥
ít	i t̚ ˧˥
òa	ɔ a ˨˩
ó	ɔ ˧˥
óc	ɔ k̚ ˧˥
ói	ɔ j ˧˥
óng	ɔ ŋ̚ ˧˥
ô	o ˧
ôi	o j ˧
ôm	o m ˧
ôn	o n ˧
ông	o ŋ̚ ˧
ôtô	o o ˧
ù	u ˨˩
ùa	u a ˨˩
ùn	u n ˨˩
ùng	u ŋ̚ ˨˩
ú	u ˧˥
úc	u k̚ ˧˥
úng	u ŋ̚ ˧˥
úp	u p̚ ˧˥
út	u t̚ ˧˥
úy	u j ˧˥
ý	i ˧˥
ăm	ɐ m ˧
ăn	ɐ n ˧
ăng	ɐ ŋ̚ ˧
đ	spn
đa	ɗ a ˧
đai	ɗ a j ˧
đam	ɗ a m ˧
đan	ɗ a n ˧
đang	ɗ a ŋ̚ ˧
đanh	ɗ a ɲ̚ ˧
đao	ɗ a w ˧
đau	ɗ a w ˧
đay	ɗ a j ˧
đe	ɗ ɛ ˧
đem	ɗ ɛ m ˧
đen	ɗ ɛ n ˧
đeo	ɗ ɛ w ˧
đi	ɗ i ˧
đicr	ɗ i ˧
đigiúp	ɗ i i u p̚ ˧˥
đinh	ɗ i ɲ̚ ˧
điên	ɗ i e n ˧
điêu	ɗ i e w ˧
điếc	ɗ i e k̚ ˧˥
điếm	ɗ i e m ˧˥
điềm	ɗ i e m ˨˩
điền	ɗ i e n ˨˩
điều	ɗ i e w ˨˩
điểm	ɗ i e m ˧˩˧
điển	ɗ i e n ˧˩˧
điểu	ɗ i e w ˧˩˧
điện	ɗ i e n ˨˩ʔ
điệp	ɗ i e p̚ ˨˩ʔ
điệu	ɗ i e w ˨˩ʔ
đo	ɗ ɔ ˧
đoan	ɗ ɔ a n ˧
đom	ɗ ɔ m ˧
đong	ɗ ɔ ŋ̚ ˧
đoàn	ɗ ɔ a n ˨˩
đoái	ɗ ɔ a j ˧˥
